,userid,age,gender,skinTone,skinType,skinConcern1,skinConcern2,skinConcern3
256,fe9b6098-3793-4a99-8833-b2955b1b7f27,25,FEMALE,BRIGHT,COMBINATION,BLACKHEAD,ACNE,DRY
257,fe9a789d-1dab-4e4a-8426-5a675c4d8486,0,#,#,#,#,#,#
258,fe94c3a7-3a32-4920-90d6-78371f4ed9c9,0,#,#,#,#,#,#
259,fe92c0f0-0912-4c67-93b5-57c7f70ce718,19,FEMALE,MIDDLE,OILY,BLACKHEAD,#,#
260,fe923f34-aba3-45a2-891a-94922378801d,0,#,#,#,#,#,#
261,fe91fe4d-226b-44d0-937d-cc79e48c5d3e,20,FEMALE,MIDDLE,NORMAL,BLACKHEAD,WRINKLE,WHITENING
262,fe91b4c3-1fbe-4c48-913a-89c22505740e,0,#,#,#,#,#,#
263,fe8e54fe-81d0-4b50-ab9f-b37f133a27fd,0,#,#,#,#,#,#
264,fe8e1210-de4f-478c-a59b-9c6de2efd5c5,32,MALE,MIDDLE,NORMAL,BLACKHEAD,WHITENING,#
265,fe8dcd7f-51d9-4e15-a65c-892d3bc832b2,32,MALE,MIDDLE,OILY,BLACKHEAD,ACNE,SENSITIVE
266,fe8d3e5d-3b52-43d8-bd28-f63be3298c2a,0,#,#,#,#,#,#
267,fe8d08a4-a2d3-491a-a80a-685f2ee5f76a,0,#,#,#,#,#,#
268,fe8a850c-2618-4302-b128-b71934a6f415,0,#,#,#,#,#,#
269,fe8791f3-844d-4669-b5e6-e1fd906c0aca,0,#,#,#,#,#,#
270,fe876e13-9bd5-415c-8cdf-43468c8de32f,16,FEMALE,MIDDLE,COMBINATION,WRINKLE,DRY,BLACKHEAD
271,fe856cbf-0aad-473c-b62c-309a1e4df57f,0,#,#,#,#,#,#
272,fe851dd1-9c22-4f03-b8b3-6898bfa5a3ab,20,FEMALE,MIDDLE,COMBINATION,ACNE,BLACKHEAD,WHITENING
273,fe832376-9905-4602-bc0c-a459dbbcf851,55,MALE,DARK,NORMAL,SENSITIVE,#,#
274,fe82b8d2-daca-4d09-971b-bf99ba78f3a1,0,#,#,#,#,#,#
275,fe811f52-b5d2-42f5-8e4c-01006549cf2c,26,FEMALE,BRIGHT,COMBINATION,WRINKLE,BLACKHEAD,DRY
276,fe7f7e1b-d6d5-4f23-a6d3-101a68344a78,0,#,#,#,#,#,#
277,fe7e8e38-0000-4fc0-a8ab-d3975df1fc7a,47,FEMALE,MIDDLE,DRY,WHITENING,WRINKLE,#
278,fe7e27e6-4575-4362-a388-d0519bb22f67,0,#,#,#,#,#,#
279,fe7d7d38-6417-41bd-bee3-2fa15a48d198,19,FEMALE,DARK,OILY,WHITENING,SENSITIVE,#
280,fe7b1d53-80f1-471c-9388-5f6f8ed4ab70,25,FEMALE,BRIGHT,DRY,WRINKLE,BLACKHEAD,DRY
281,fe79fd6e-b341-4ea9-a793-bd2e4fbf5a2b,0,#,#,#,#,#,#
282,fe7992b0-9637-48e1-bde1-a62ce2a92924,23,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
283,fe784f87-76fc-40fb-92ea-a495369b9490,16,FEMALE,MIDDLE,OILY,WHITENING,BLACKHEAD,ACNE
284,fe782d3e-8219-4bb9-9157-63685121f33c,0,#,#,#,#,#,#
285,fe774391-7fd4-4336-8724-3c048f1ba959,29,MALE,MIDDLE,OILY,WRINKLE,#,#
286,fe773c1d-0c9c-4a85-bf80-3dec94950af2,34,MALE,MIDDLE,DRY,WHITENING,WRINKLE,DRY
287,fe75c035-86e6-4548-a82f-04ae52073a47,18,FEMALE,BRIGHT,OILY,DRY,BLACKHEAD,ACNE
288,fe72c870-cd28-4272-bf88-065c62853f2b,0,#,#,#,#,#,#
289,fe723b8b-d530-45b9-9fb1-0debee51b30f,0,#,#,#,#,#,#
290,fe71c4ff-5251-4adc-aa60-ac3056292d7f,34,FEMALE,DARK,COMBINATION,WHITENING,BLACKHEAD,SENSITIVE
291,fe6dcf33-9196-4f4f-ae7a-38091ddcfa68,0,#,#,#,#,#,#
292,fe6cf687-f88f-4f2a-bc99-15827ad6faa7,0,#,#,#,#,#,#
293,fe6cef53-2ff3-4c78-8ce9-21fa32d970d2,0,#,#,#,#,#,#
294,fe6bf87d-f041-489d-b877-b9d67d329138,41,MALE,MIDDLE,DRY,WRINKLE,DRY,#
295,fe6b35f1-de13-4881-b0e0-17cee1cca6aa,0,#,#,#,#,#,#
296,fe6a0f2d-d89b-49c8-9191-6a31a5c2860f,0,#,#,#,#,#,#
297,fe69720a-a6f0-49f3-b6d7-a2ae0d6d6d23,15,FEMALE,MIDDLE,OILY,BLACKHEAD,WHITENING,ACNE
298,fe63c678-17ab-462e-b2c0-db423c8f0ef1,0,#,#,#,#,#,#
299,fe6389d3-aadc-4295-981b-5bc70cd31327,0,#,#,#,#,#,#
300,fe619dfa-0130-4deb-b941-da10e8d63fe6,15,FEMALE,BRIGHT,DRY,SENSITIVE,DRY,BLACKHEAD
301,fe605b49-246b-443d-a11b-3726ff1ff909,0,#,#,#,#,#,#
302,fe5fb379-5f74-46d3-aef2-bdb30a0d039d,0,#,#,#,#,#,#
303,fe5f7267-1a74-40ab-a64a-627a1c719f87,0,#,#,#,#,#,#
304,fe5e27eb-1474-4cc8-b3fe-b46496d4008c,0,#,#,#,#,#,#
305,fe5b9153-c12b-4c31-a4fd-12f8333b471f,20,FEMALE,BRIGHT,DRY,ACNE,BLACKHEAD,DRY
306,fe579114-0e4b-47bd-b64e-fe5d616a96cc,0,#,#,#,#,#,#
307,fe564296-a466-45df-a1ef-ba0594c018be,0,#,#,#,#,#,#
308,fe55aeef-0cd2-4920-a4b5-6eced61f44aa,0,#,#,#,#,#,#
309,fe4e5700-c9e1-409c-9799-43bb7b697470,22,FEMALE,#,#,#,#,#
310,fe4bb121-8d88-4bbb-a706-4bf44ad0bb1d,30,FEMALE,MIDDLE,DRY,ACNE,WRINKLE,DRY
311,fe499b51-40fe-44dd-bb47-61b1b46a1f80,0,#,#,#,#,#,#
312,fe481f14-f7c7-48f2-848b-2453fa166e76,0,#,#,#,#,#,#
313,fe4810b9-77a1-4210-80ad-b9a924748434,0,#,#,#,#,#,#
314,fe4753e7-79fb-4ac4-b7ea-cfbb12feeaab,0,#,#,#,#,#,#
315,fe46e2ad-85f7-48d2-80a2-500e22c9348f,16,FEMALE,DARK,COMBINATION,WHITENING,#,#
316,fe45108d-823a-4da3-8226-5270034bea5c,23,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,ACNE
317,fe43b74a-4c90-47a6-9ac3-9493491843da,33,MALE,BRIGHT,OILY,WRINKLE,SENSITIVE,DRY
318,fe433d1c-8d03-4e1d-b0f2-204595eecd64,0,#,#,#,#,#,#
319,fe404972-f326-4c13-8773-c240e487ec0b,0,#,#,#,#,#,#
320,fe3ddba3-4f66-4587-bb0a-5afe906daf99,0,#,#,#,#,#,#
321,fe3cff0c-87a9-40c3-a32f-faecedcc7479,24,FEMALE,BRIGHT,DRY,BLACKHEAD,DRY,SENSITIVE
322,fe3b28c9-6950-4cf5-ae4a-83d1496daeaa,33,MALE,DARK,COMBINATION,WHITENING,DRY,SENSITIVE
323,fe3a77d3-cebd-46d6-a990-c45606374534,0,#,#,#,#,#,#
324,fe394e3a-3912-470b-a138-b735eb73dc69,27,MALE,MIDDLE,COMBINATION,WHITENING,WRINKLE,BLACKHEAD
325,fe39032a-870b-45dd-ba34-5465a7e023ec,0,#,#,#,#,#,#
326,fe36bbb9-f9e6-4ecf-bc48-3a78b187db95,0,#,#,#,#,#,#
327,fe3693c5-ec54-4223-ba5d-00803abca6b6,0,#,#,#,#,#,#
328,fe35db2b-f49d-4a2b-8e11-af4dc4e0bd81,0,#,#,#,#,#,#
329,fe35439a-56f5-4362-ab1d-5a63d1e3ff3a,22,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,#
330,fe33530c-66e6-4e8e-98f2-11195b5476b0,32,FEMALE,MIDDLE,DRY,WHITENING,WRINKLE,DRY
331,fe335132-c821-4aab-a35f-a970842a3336,0,#,#,#,#,#,#
332,fe32df78-ae4f-480f-89cb-2a4a1815d787,0,#,#,#,#,#,#
333,fe3183fa-5562-4147-8164-5ed64f67401c,30,MALE,BRIGHT,DRY,BLACKHEAD,DRY,#
334,fe304650-7fe5-4202-9047-7d55b4a44d33,16,FEMALE,BRIGHT,DRY,BLACKHEAD,SENSITIVE,DRY
335,fe30453d-e0f0-4c8f-84a7-6bce57f0c1a6,0,#,#,#,#,#,#
336,fe2ed5fa-6731-4c22-9d9b-1262a0dd6037,0,#,#,#,#,#,#
337,fe2dec91-22ee-4bbc-8578-b98821df7ad0,0,#,#,#,#,#,#
338,fe2c43ec-7082-4d65-97de-1233507879b9,48,FEMALE,BRIGHT,COMBINATION,WRINKLE,#,#
339,fe2c06eb-4143-4c19-8cc5-b7095ae8a559,54,MALE,MIDDLE,OILY,SENSITIVE,#,#
340,fe2bcaf3-dd7d-474a-8a00-340e867a0a87,0,#,#,#,#,#,#
341,fe29919b-3157-4ae8-98d3-e1b0410e5be6,0,#,#,#,#,#,#
342,fe29347e-e119-41a1-9a3e-9ed5eec42709,0,#,#,#,#,#,#
343,fe27b136-e309-43f2-8ceb-2ee591261682,0,#,#,#,#,#,#
344,fe24d3ec-a89b-49cb-8cba-14ee6af16931,0,#,#,#,#,#,#
345,fe24082d-ff38-4eca-88bd-8c18a9b85f82,19,FEMALE,MIDDLE,DRY,DRY,SENSITIVE,ACNE
346,fe23eb11-5899-46d4-a854-34756606ac44,0,#,#,#,#,#,#
347,fe2329cc-8d2d-4fc1-8fa3-492ce8b641c0,0,#,DARK,DRY,WHITENING,BLACKHEAD,ACNE
348,fe224713-bc3e-496f-bcb7-c7b89d967a52,0,#,#,#,#,#,#
349,fe21525a-0ddd-478d-99d9-7296e6899bdb,0,#,#,#,#,#,#
350,fe212028-d573-45e1-972a-b286242741eb,19,FEMALE,MIDDLE,COMBINATION,WHITENING,BLACKHEAD,SENSITIVE
351,fe1eb22d-f6a5-4a55-9bc8-15a3270b822b,0,#,#,#,#,#,#
352,fe1e0baa-ee19-4c84-99b4-f6c921052ed6,0,#,#,#,#,#,#
353,fe1dfd33-5f42-4a53-9f46-35f842ca180c,19,MALE,MIDDLE,NORMAL,ACNE,DRY,BLACKHEAD
354,fe1dd9fc-287a-4a3f-930c-1f45b4b9364d,0,#,#,#,#,#,#
355,fe1d5d84-74c4-44ee-9279-5979046dcb12,31,FEMALE,MIDDLE,COMBINATION,WHITENING,WRINKLE,BLACKHEAD
356,fe1aed5a-0cc2-4ec2-9eee-18deabe38fb0,17,FEMALE,MIDDLE,OILY,BLACKHEAD,#,#
357,fe19c4af-e729-4d63-85cf-fdfc5eea5fc6,18,FEMALE,MIDDLE,COMBINATION,DRY,ACNE,SENSITIVE
358,fe18bff2-39cc-4e3c-a977-1c5472965b45,0,#,#,#,#,#,#
359,fe128d0e-a8cf-4958-87ac-4ae69f0725e0,0,#,#,#,#,#,#
360,fe117be6-5f71-45e4-9bf5-0e5f7198a801,23,FEMALE,DARK,COMBINATION,BLACKHEAD,DRY,WHITENING
361,fe111dcd-ef93-4ed5-b8b7-7b06a60e6fd0,0,#,#,#,#,#,#
362,fe10fcc2-0c5c-44f1-bd87-541780e8311f,39,MALE,BRIGHT,COMBINATION,BLACKHEAD,WRINKLE,DRY
363,fe1095f9-cae6-462e-b0bb-b38d8d8e30be,0,#,#,#,#,#,#
364,fe1005a2-ad2b-4a56-9f84-b9444afc48b1,22,FEMALE,MIDDLE,NORMAL,WHITENING,DRY,#
365,fe0fec92-733a-45ad-8d4f-ba39f5fd2227,0,#,#,#,#,#,#
366,fe0bf6df-2b3b-4a15-a59a-1d3e5fa80df9,39,FEMALE,MIDDLE,COMBINATION,SENSITIVE,WRINKLE,#
367,fe08dd14-1136-4c8c-80a3-b9edb5893961,17,FEMALE,MIDDLE,DRY,DRY,WHITENING,BLACKHEAD
368,fe03f063-e91d-4618-9af0-ceb070573858,47,MALE,MIDDLE,DRY,BLACKHEAD,DRY,WRINKLE
369,fe01f6af-70aa-45bb-a8e2-9845c89573cc,48,MALE,#,#,#,#,#
370,fe00cc29-1f8b-4034-9ca9-41f96488ef78,16,FEMALE,MIDDLE,COMBINATION,ACNE,DRY,WHITENING
371,fdfabcd5-4690-4a87-a1ec-8fd47f7b0da6,36,FEMALE,MIDDLE,DRY,WRINKLE,DRY,WHITENING
372,fdf852c3-a74f-40e3-abeb-56494494dc1a,0,#,#,#,#,#,#
373,fdf7f030-e492-47fb-887a-5e3666527215,22,FEMALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
374,fdf78657-495c-40a7-8df5-4e20a2e609a0,0,#,#,#,#,#,#
375,fdf5c723-2829-4046-a8bb-7c18103e583a,0,#,#,#,#,#,#
376,fdf4c4ca-5cb5-4b15-a33a-e3c257d8e193,14,FEMALE,#,#,#,#,#
377,fdf4130a-5b3e-4287-ab63-6c75a90e92e6,0,#,#,#,#,#,#
378,fdf3d31d-388f-4c8a-af30-ab3c2e778813,38,FEMALE,MIDDLE,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
379,fdf3ce16-a4be-41f2-8b8f-22b764d894e3,0,#,#,#,#,#,#
380,fdf36560-68ab-4980-a0d8-3d4974d45591,0,#,#,#,#,#,#
381,fdf3136c-1a5a-4498-99cb-cff51ad90e0f,0,#,#,#,#,#,#
382,fdf1e27a-efff-4ec1-af56-9dd65124da6c,0,#,#,#,#,#,#
383,fdf14fd1-fc4c-4a0d-b8af-6028da5da294,0,#,#,#,#,#,#
384,fdee4d6e-a9d2-4d2d-9a20-789b47ba76bf,17,FEMALE,DARK,COMBINATION,ACNE,SENSITIVE,WHITENING
385,fded5c53-74d0-4a5b-ba76-ce15856ad494,0,#,#,#,#,#,#
386,fdecf02a-308e-4e0b-b71f-ccff71034bd6,0,#,#,#,#,#,#
387,fdece85c-a2ba-4828-a557-fc373aeba9b6,28,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,WRINKLE
388,fdec190c-c564-4155-b3b9-acf5f24a3752,0,#,#,#,#,#,#
389,fde93852-f7dd-413e-818f-bfd8273f389f,35,FEMALE,MIDDLE,COMBINATION,SENSITIVE,#,#
390,fde90a82-b524-4cb2-9a76-d905be3e3321,34,MALE,MIDDLE,NORMAL,SENSITIVE,#,#
391,fde8e8f9-e139-4c1e-81ea-fe99aba10866,0,#,#,#,#,#,#
392,fde8c098-a3c9-4c8a-866d-d9d173d9667a,0,#,#,#,#,#,#
393,fde6b03b-c346-445c-abac-5628f7f94876,70,FEMALE,MIDDLE,NORMAL,DRY,#,#
394,fde67c54-1ba1-456f-ab42-e4c113771810,0,#,#,#,#,#,#
395,fde5f746-beac-4ae2-abab-23ed4ee6eb8c,0,#,#,#,#,#,#
396,fde0a39f-2c46-4a32-9727-88556e35048a,0,#,#,#,#,#,#
397,fdde70ab-3c39-4aa9-8942-0f9875b4f8d9,28,FEMALE,MIDDLE,DRY,SENSITIVE,#,#
398,fddce7dc-858f-4204-8409-6b7b589aa7bd,0,#,#,#,#,#,#
399,fdd9ab58-a6b2-4c27-aced-f44e94e4a198,30,FEMALE,MIDDLE,OILY,WHITENING,ACNE,BLACKHEAD
400,fdd85a7b-2bf5-459a-8772-4d1afa52a5e6,0,#,MIDDLE,COMBINATION,ACNE,#,#
401,fdd70860-9e80-4cb1-8ac4-dbba52a5f2a3,0,#,#,#,#,#,#
402,fdd46006-1021-46fa-82dc-931c9b2f79d8,0,#,#,#,#,#,#
403,fdcfec1d-13a2-4471-a46f-dfc874dcd8de,30,FEMALE,MIDDLE,COMBINATION,ACNE,SENSITIVE,#
404,fdcfbd3a-765e-4c18-9b51-564f75d792ef,0,#,#,#,#,#,#
405,fdcebbde-e396-49e1-bc44-d0cb11c3952a,0,#,#,#,#,#,#
406,fdce469d-d654-4646-9241-711186f28a13,27,MALE,MIDDLE,DRY,ACNE,DRY,#
407,fdcdf0d1-12be-43de-82fb-6073a2d77aeb,41,MALE,DARK,OILY,WHITENING,#,#
408,fdcc58d5-41e7-47e8-bdb6-7a89f1b16ea1,0,#,#,#,#,#,#
409,fdc8dc1d-bc53-4e64-863c-e48fe0293e95,0,#,#,#,#,#,#
410,fdc8ad85-0c91-4b5c-a490-7d4718d213b2,0,#,#,#,#,#,#
411,fdc762c6-a285-4626-b873-e8f79efbd348,29,MALE,BRIGHT,NORMAL,DRY,WHITENING,SENSITIVE
412,fdc6732e-e6fb-43be-acbc-829e686b0b79,0,#,#,#,#,#,#
413,fdc5f987-9702-4ac0-946e-006706fb6adf,30,FEMALE,MIDDLE,NORMAL,BLACKHEAD,ACNE,SENSITIVE
414,fdc534a1-f9f9-4154-8381-a7500021596b,20,FEMALE,MIDDLE,COMBINATION,WRINKLE,WHITENING,DRY
415,fdc4893e-2b98-4f19-8747-6a8c579b40c2,46,MALE,BRIGHT,COMBINATION,BLACKHEAD,ACNE,#
416,fdc42c5e-d29d-4c26-8b3c-1fdbc83695a6,0,#,#,#,#,#,#
417,fdc25063-6b4a-4b42-a469-6a898fa372a4,30,FEMALE,MIDDLE,NORMAL,BLACKHEAD,DRY,#
418,fdc04a99-5eb2-4f8c-bd02-90041d2294ff,21,FEMALE,#,#,#,#,#
419,fdbfcfd7-4e29-4393-96fe-439bd9380fad,0,#,#,#,#,#,#
420,fdbf4b74-cbb9-4ca6-ac16-41722351aad2,33,FEMALE,BRIGHT,COMBINATION,SENSITIVE,WRINKLE,BLACKHEAD
421,fdbc7551-7862-4d0c-94da-52af71ad811d,23,FEMALE,MIDDLE,COMBINATION,WHITENING,ACNE,DRY
422,fdbc5875-2a66-412a-8d51-5f63cbc92259,23,MALE,MIDDLE,OILY,DRY,BLACKHEAD,ACNE
423,fdb91ddd-4b81-4ad8-b467-01e220437613,38,MALE,MIDDLE,DRY,WRINKLE,DRY,#
424,fdb89a5d-21ec-4c05-a6bf-d2299392d9bf,16,FEMALE,DARK,NORMAL,WHITENING,#,#
425,fdb3f829-7cf2-4695-b60b-542b986c2325,31,FEMALE,BRIGHT,DRY,WRINKLE,DRY,BLACKHEAD
426,fdb34215-05be-4b44-8fac-3034a79355c4,0,#,#,#,#,#,#
427,fdb19fe5-2815-4b05-8ff3-8a154133e16e,0,#,#,#,#,#,#
428,fdb09a86-2a60-4abe-a484-2d959a03d6b4,17,FEMALE,MIDDLE,NORMAL,BLACKHEAD,WHITENING,ACNE
429,fdb0558a-c6e9-4f11-8e0a-e10c63b66a35,0,#,#,#,#,#,#
430,fdaf1a32-abd1-4a1c-96e3-bb13720881c8,0,#,#,#,#,#,#
431,fdae2328-ac55-418e-b701-736bc752f774,19,FEMALE,MIDDLE,OILY,BLACKHEAD,#,#
432,fdadcb35-39ef-4140-b15b-52788676d4a1,39,FEMALE,MIDDLE,COMBINATION,WRINKLE,BLACKHEAD,SENSITIVE
433,fdac1a15-b1cc-47cc-a042-a2acd088f71b,30,FEMALE,MIDDLE,COMBINATION,WRINKLE,SENSITIVE,#
434,fdab4e36-afc5-449a-87be-09903d035466,0,#,#,#,#,#,#
435,fda9bc11-3b10-43ad-84f3-5be027731fc0,0,#,#,#,#,#,#
436,fda973a3-1abd-4965-93c9-c036497b07fc,29,MALE,DARK,COMBINATION,WHITENING,WRINKLE,ACNE
437,fda87327-cdac-4a4b-977e-5672ff71a9b1,0,#,#,#,#,#,#
438,fda85b3e-206a-4478-85a7-62620c1ceefc,38,MALE,BRIGHT,NORMAL,WRINKLE,DRY,#
439,fda64ab7-8ab1-4109-94b7-8f945c3e2446,0,#,#,#,#,#,#
440,fda36dfb-2636-429d-a91a-03561e116cbd,30,MALE,BRIGHT,DRY,DRY,#,#
441,fda08d08-31fb-463d-a87f-548f3fc7c25a,0,#,#,#,#,#,#
442,fd9fd285-2f66-4f08-8413-c6f02181605b,0,#,#,#,#,#,#
443,fd9d8e47-966e-46c3-8fd4-aae9753546e3,0,#,#,#,#,#,#
444,fd9d1515-1c08-4c9c-a2d2-b6429f29f54a,37,MALE,DARK,OILY,SENSITIVE,#,#
445,fd9709be-70cf-4bbf-bae4-c480561fd844,19,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,WHITENING,#
446,fd96ad9d-6c6d-49ab-8cfd-b9c2e80a8865,0,#,#,#,#,#,#
447,fd945827-69d4-47fc-849d-bb82c6945565,0,#,#,#,#,#,#
448,fd93d3e3-6436-4a11-b5f0-6091f8b5350f,0,#,#,#,#,#,#
449,fd925653-b2fc-47b9-b888-de1fa2b238c7,19,FEMALE,BRIGHT,NORMAL,BLACKHEAD,ACNE,DRY
450,fd90eecd-1606-4658-b181-16fbdd342442,0,#,#,#,#,#,#
451,fd90864f-5eb4-451f-b8a7-b386539c3f65,32,FEMALE,MIDDLE,DRY,WHITENING,WRINKLE,DRY
452,fd8f8ccf-dc24-4cfa-a180-aae7525ea80d,0,#,#,#,#,#,#
453,fd8e2739-1cae-41ba-9684-6848caff5c91,30,FEMALE,#,#,#,#,#
454,fd8e09a1-3d47-40d3-b205-3364c868f83c,19,FEMALE,MIDDLE,DRY,SENSITIVE,BLACKHEAD,DRY
455,fd8ce2a5-4474-4cdc-b3e5-be0b320541df,0,#,MIDDLE,OILY,BLACKHEAD,SENSITIVE,ACNE
456,fd8c54aa-702f-4d71-9c5a-7dddc23639c1,0,#,#,#,#,#,#
457,fd8bf1f0-c969-49c2-a5fb-0594713203b4,0,#,#,#,#,#,#
458,fd8a9115-0d20-4e39-b28d-87f47a45e050,0,#,#,#,#,#,#
459,fd89be19-a96d-4dc3-adb4-f287c02a955f,0,#,#,#,#,#,#
460,fd869cd1-2316-4b45-8f9b-38f5f9409c90,0,#,#,#,#,#,#
461,fd8517ea-65a1-421a-bb3a-c9f267fb3cca,0,#,#,#,#,#,#
462,fd85028a-5b81-4552-8573-76f079715884,19,FEMALE,MIDDLE,NORMAL,BLACKHEAD,ACNE,DRY
463,fd84c50e-1b1a-44c4-a47c-b2aa71fd35d8,44,MALE,MIDDLE,DRY,DRY,#,#
464,fd839ccc-e72f-477f-9c01-352350aa048f,0,#,#,#,#,#,#
465,fd821600-59e9-48ee-9f85-9140e9037173,0,#,#,#,#,#,#
466,fd80a9a6-be95-4d21-831f-2711145bf621,18,FEMALE,BRIGHT,OILY,WHITENING,ACNE,DRY
467,fd8057d0-8db2-466a-bb3b-69b8282725fc,0,#,#,#,#,#,#
468,fd7fb17b-7f2f-4841-92cd-ef397e9f7ef6,22,FEMALE,BRIGHT,NORMAL,WRINKLE,BLACKHEAD,#
469,fd7a8391-2f9d-4f54-bc84-3e08f7f59c30,0,#,#,#,#,#,#
470,fd79fbca-3ea5-4328-891a-4f7be072d194,31,MALE,MIDDLE,OILY,BLACKHEAD,ACNE,#
471,fd7892fc-9ca4-4602-9eac-ffabd28e5d9a,0,#,#,#,#,#,#
472,fd784cbf-3bf0-406b-b486-8378e7694cd0,0,#,#,#,#,#,#
473,fd770dc0-2870-4762-8111-e33d27062340,0,#,#,#,#,#,#
474,fd753731-3ef8-4754-bdd0-95f373559920,0,#,#,#,#,#,#
475,fd71b1be-8df8-4201-a00e-d0a61b3d007c,0,#,#,#,#,#,#
476,fd6c35a9-e526-4032-8902-38e8e38a2e89,0,#,#,#,#,#,#
477,fd6adada-fc6c-4f07-8c36-8958220cb36a,0,#,#,#,#,#,#
478,fd6a4ece-8639-4ef1-95b8-f0eb9b1fdf44,14,FEMALE,MIDDLE,NORMAL,BLACKHEAD,ACNE,#
479,fd6a1e24-6dbb-4f85-9e91-24123b7327b7,31,FEMALE,DARK,COMBINATION,DRY,SENSITIVE,#
480,fd693fb8-09d8-46a6-a2ad-fa85c9d50d04,0,#,#,#,#,#,#
481,fd68dec2-d21e-4898-9ebf-cbcbb50be409,0,#,#,#,#,#,#
482,fd688b01-5cd4-440d-8d9f-c7466320b2c8,0,#,#,#,#,#,#
483,fd662019-f3f6-4b9c-95ab-8232ab4a1555,0,#,#,#,#,#,#
484,fd64b6cc-410b-4ebd-95f9-c9efb8079a7b,30,FEMALE,MIDDLE,DRY,BLACKHEAD,WRINKLE,DRY
485,fd644f1d-b732-4cea-aa97-fdcd6c8d4c21,0,#,#,#,#,#,#
486,fd63cb7b-bce2-4678-9f42-8bcf4eadd533,15,FEMALE,MIDDLE,DRY,DRY,ACNE,SENSITIVE
487,fd631f83-1c8e-4c6c-91e0-d2e48dcbd598,0,#,#,#,#,#,#
488,fd6038bc-4979-4189-a07b-faabd462f8dd,37,MALE,DARK,OILY,ACNE,#,#
489,fd5ff77c-88f9-4824-b7ee-bdc4d42f8716,32,MALE,DARK,DRY,WRINKLE,BLACKHEAD,DRY
490,fd5d4d48-59bc-4b50-98d0-11b05634cb7a,23,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,DRY
491,fd5d00ad-1c18-440a-b495-253a79ed8da0,30,MALE,MIDDLE,COMBINATION,BLACKHEAD,WRINKLE,#
492,fd5c91c5-58d4-478c-a4e9-8f74a24d48ee,47,MALE,BRIGHT,DRY,WRINKLE,DRY,#
493,fd5ac5bc-4520-43a8-a91f-994d7166ecbe,0,#,#,#,#,#,#
494,fd59da9d-5ba7-4bc7-9edb-919d215f028f,0,#,#,#,#,#,#
495,fd5940df-446b-45cf-bde9-7cfbeead733c,0,#,#,#,#,#,#
496,fd580c2c-a5bc-4d87-8307-fc44e24bcdc3,22,FEMALE,MIDDLE,DRY,BLACKHEAD,DRY,#
497,fd55a4f8-6f18-47da-a7b5-1800031a9412,0,#,#,#,#,#,#
498,fd557586-4309-4512-90da-47e138dea642,21,FEMALE,MIDDLE,COMBINATION,SENSITIVE,BLACKHEAD,ACNE
499,fd555d51-447c-4700-8809-af176b359e84,0,#,#,#,#,#,#
500,fd553453-d560-4298-a4dc-32db5093cfab,30,FEMALE,MIDDLE,COMBINATION,SENSITIVE,WRINKLE,DRY
501,fd5490c8-5443-427f-8484-e4ce65d4b331,31,FEMALE,BRIGHT,DRY,WRINKLE,DRY,#
502,fd52e5ec-5701-49de-a4b6-7de9b6f4e031,0,#,#,#,#,#,#
503,fd527c99-9e79-432e-9555-df3008cba647,0,#,#,#,#,#,#
504,fd520a1b-59a9-418c-bbc3-c2ae87debb3f,29,FEMALE,BRIGHT,OILY,BLACKHEAD,WHITENING,WRINKLE
505,fd51a939-0443-45bf-b785-adeaf426a1df,0,#,#,#,#,#,#
506,fd5153c6-a120-4e92-bdd9-1833e9d29736,0,#,#,#,#,#,#
507,fd514df3-ef23-4d23-bcd9-ca7b0cd58019,29,FEMALE,DARK,COMBINATION,BLACKHEAD,WHITENING,DRY
508,fd4dcbef-df77-4614-a553-0a526acbcc7a,30,FEMALE,BRIGHT,COMBINATION,DRY,#,#
509,fd4c11a4-719f-4fcc-9ed9-6aa05662fbad,15,FEMALE,MIDDLE,COMBINATION,BLACKHEAD,ACNE,SENSITIVE
510,fd4aef77-7ca2-4794-b6db-7d0af44939ac,30,FEMALE,MIDDLE,NORMAL,SENSITIVE,#,#
511,fd460f50-e21c-4cac-aee9-38338b4b4f2a,13,FEMALE,MIDDLE,NORMAL,WHITENING,ACNE,SENSITIVE
512,fd44b511-5c94-4b82-8eac-80d0fb4933f3,24,FEMALE,BRIGHT,DRY,DRY,#,#
513,fd432a6f-7b23-4b94-9288-ba74fb6ec1bd,46,MALE,MIDDLE,COMBINATION,DRY,#,#
514,fd414889-4c0e-44f3-83f5-7fa2548ebf2d,60,FEMALE,MIDDLE,NORMAL,WRINKLE,#,#
515,fd3fc1ff-c558-4c2c-8da3-b0ffb260c012,37,MALE,DARK,COMBINATION,BLACKHEAD,WHITENING,WRINKLE
516,fd3e4bae-fc01-4396-8a54-f89596e95941,0,#,#,#,#,#,#
